URL,Headline,Description,price,productImage,Plp-image Description,imageBack,Rating
https://www.ikea.com/de/en/p/jonaxel-storage-combination-white-s59297141/,JONAXEL,"Storage combination , white , 25x51x70 cm",43.00€,https://www.ikea.com/de/en/images/products/jonaxel-storage-combination-white__0703661_pe732239_s5.jpg?f=xxs,"A white JONAXEL storage rack with five mesh baskets, ideal for organising items in bathrooms or laundry rooms.",https://www.ikea.com/de/en/images/products/jonaxel-storage-combination-white__0703659_pe732279_s5.jpg?f=xxs,Review: 4.1 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-tyssedal-wardrobe-combination-grey-beige-grey-beige-s79603347/,PAX / TYSSEDAL,"Wardrobe combination , grey-beige/grey-beige , 250x60x236 cm",1125.00€,https://www.ikea.com/de/en/images/products/pax-tyssedal-wardrobe-combination-grey-beige-grey-beige__1458676_pe993132_s5.jpg?f=xxs,"Beige PAX wardrobe with open shelves and hanging space, fiberboard and particleboard construction, clean design.",https://www.ikea.com/de/en/images/products/pax-tyssedal-wardrobe-combination-grey-beige-grey-beige__1468554_pe996191_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/platsa-wardrobe-with-2-doors-3-drawers-white-fonnes-white-s59326469/,PLATSA,"Wardrobe with 2 doors+3 drawers , white/Fonnes white , 80x42x221 cm",265.00€,https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-2-doors-3-drawers-white-fonnes-white__0793240_pe766215_s5.jpg?f=xxs,"White PLATSA wardrobe: 3 drawers, 1 shelf, 1 open closet, minimalist design.",https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-2-doors-3-drawers-white-fonnes-white__0795690_pe766158_s5.jpg?f=xxs,Review: 4 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/jonaxel-wardrobe-combination-white-s49297660/,JONAXEL,"Wardrobe combination , white , 99x51x173 cm",140.00€,https://www.ikea.com/de/en/images/products/jonaxel-wardrobe-combination-white__0703658_pe732278_s5.jpg?f=xxs,"A white JONAXEL storage unit, featuring multiple shelves and hanging rails, ideal for organizing clothes and accessories.",https://www.ikea.com/de/en/images/products/jonaxel-wardrobe-combination-white__0703657_pe732277_s5.jpg?f=xxs,Review: 4.8 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/boaxel-wardrobe-combination-white-s49332376/,BOAXEL,"Wardrobe combination , white , 125x40x201 cm",169.00€,https://www.ikea.com/de/en/images/products/boaxel-wardrobe-combination-white__0802047_pe770102_s5.jpg?f=xxs,"BOAXEL white wall storage system, combining shelves and mesh baskets for organised space.",https://www.ikea.com/de/en/images/products/boaxel-wardrobe-combination-white__0908589_pe783482_s5.jpg?f=xxs,Review: 3.6 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/vihals-wardrobe-and-bench-combination-white-mirror-glass-s19442197/,VIHALS,"Wardrobe and bench combination , white/mirror glass , 251x57x200 cm",298.00€,https://www.ikea.com/de/en/images/products/vihals-wardrobe-and-bench-combination-white-mirror-glass__1070904_pe854802_s5.jpg?f=xxs,"White VIHALS wardrobe with mirrored doors & tv stand with shelves & drawers, renewable materials.",https://www.ikea.com/de/en/images/products/vihals-wardrobe-and-bench-combination-white-mirror-glass__1048420_pe843723_s5.jpg?f=xxs,Review: 4.5 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/skytta-pax-walk-in-wardrobe-with-sliding-doors-black-auli-mirror-glass-s29562170/,SKYTTA / PAX,"Walk-in wardrobe with sliding doors , black/Auli mirror glass , 276x160x240 cm",1535.00€,https://www.ikea.com/de/en/images/products/skytta-pax-walk-in-wardrobe-with-sliding-doors-black-auli-mirror-glass__1219586_pe913465_s5.jpg?f=xxs,A modern white wardrobe with mirrored sliding doors and internal storage shelves. The wardrobe multiple compartments for organised storage.,https://www.ikea.com/de/en/images/products/skytta-pax-walk-in-wardrobe-with-sliding-doors-black-auli-mirror-glass__1306312_pe939675_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/pax-kammartorp-wardrobe-combination-white-mirror-glass-grey-s89613869/,PAX / KAMMARTORP,"Wardrobe combination , white/mirror glass grey , 100x38x236 cm",485.00€,https://www.ikea.com/de/en/images/products/pax-kammartorp-wardrobe-combination-white-mirror-glass-grey__1483893_pe1001387_s5.jpg?f=xxs,"PAX / KAMMARTORP Wardrobe combination, white/mirror glass grey, 100x38x236 cm",,
https://www.ikea.com/de/en/p/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass-s39561311/,PAX / AULI,"Wardrobe with sliding doors , white/mirror glass , 150x66x236 cm",577.00€,https://www.ikea.com/de/en/images/products/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass__1030195_pe836181_s5.jpg?f=xxs,A white ikea PAX wardrobe with mirrored sliding doors and internal shelves.,https://www.ikea.com/de/en/images/products/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass__1183914_pe897632_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/pax-mehamn-wardrobe-dark-grey-double-sided-dark-grey-s79568221/,PAX / MEHAMN,"Wardrobe , dark grey/double sided dark grey , 150x66x201 cm",387.00€,https://www.ikea.com/de/en/images/products/pax-mehamn-wardrobe-dark-grey-double-sided-dark-grey__1032313_pe836864_s5.jpg?f=xxs,"A modern dark gray sliding wardrobe named PAX. It sleek, minimalist design with two sliding doors and multiple shelves inside.",https://www.ikea.com/de/en/images/products/pax-mehamn-wardrobe-dark-grey-double-sided-dark-grey__1182027_pe896937_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/hauga-storage-combination-white-s69611649/,HAUGA,"Storage combination , white , 208x199 cm",349.00€,https://www.ikea.com/de/en/images/products/hauga-storage-combination-white__0914346_pe783955_s5.jpg?f=xxs,"White HAUGA furniture set: tall wardrobe, wide chest with 6 drawers. Clean, modern design for storage.",https://www.ikea.com/de/en/images/products/hauga-storage-combination-white__0931894_pe791290_s5.jpg?f=xxs,Review: 4.5 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/jonaxel-storage-combination-white-s19297138/,JONAXEL,"Storage combination , white , 50x51x104 cm",55.00€,https://www.ikea.com/de/en/images/products/jonaxel-storage-combination-white__0703637_pe732231_s5.jpg?f=xxs,"Ikea JONAXEL white wire storage shelf, 7 baskets, slim design, ideal for humid areas.",https://www.ikea.com/de/en/images/products/jonaxel-storage-combination-white__1373582_pe960016_s5.jpg?f=xxs,Review: 4.6 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/vihals-storage-combination-white-s09440617/,VIHALS,"Storage combination , white , 235x37x140 cm",228.00€,https://www.ikea.com/de/en/images/products/vihals-storage-combination-white__1079331_pe857502_s5.jpg?f=xxs,"Displays white VIHALS storage furniture, including a sideboard and a shelving unit, featuring clean lines and modern design.",https://www.ikea.com/de/en/images/products/vihals-storage-combination-white__1048426_pe843727_s5.jpg?f=xxs,Review: 5 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-wardrobe-combination-white-s99502615/,PAX,"Wardrobe combination , white , 200x58x201 cm",860.00€,https://www.ikea.com/de/en/images/products/pax-wardrobe-combination-white__1196796_pe903207_s5.jpg?f=xxs,"An ikea PAX white wardrobe, featuring both shelves and drawers for storage.",https://www.ikea.com/de/en/images/products/pax-wardrobe-combination-white__0829861_pe776774_s5.jpg?f=xxs,Review: 5 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/hauga-shelf-white-50459779/,HAUGA,"Shelf , white , 56 cm",15.00€,https://www.ikea.com/de/en/images/products/hauga-shelf-white__0898793_pe782655_s5.jpg?f=xxs,"A white HAUGA shelf from IKEA, rectangular in shape, made of paper foil and particleboard, with smooth edges and a simple design.",https://www.ikea.com/de/en/images/products/hauga-shelf-white__0939485_pe794580_s5.jpg?f=xxs,Review: 4.7 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-hasvik-wardrobe-white-high-gloss-white-s59502801/,PAX / HASVIK,"Wardrobe , white/high-gloss/white , 150x66x236 cm",627.00€,https://www.ikea.com/de/en/images/products/pax-hasvik-wardrobe-white-high-gloss-white__1190111_pe900095_s5.jpg?f=xxs,A white ikea PAX wardrobe with sliding doors and inner shelves.,https://www.ikea.com/de/en/images/products/pax-hasvik-wardrobe-white-high-gloss-white__1182060_pe896953_s5.jpg?f=xxs,Review: 5 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/vihals-wardrobe-combination-white-mirror-glass-s49442191/,VIHALS,"Wardrobe combination , white/mirror glass , 305x57x200 cm",477.99€,https://www.ikea.com/de/en/images/products/vihals-wardrobe-combination-white-mirror-glass__1070905_pe854803_s5.jpg?f=xxs,"White VIHALS modular storage units; wardrobe, cabinet, and shelves. Modern, clean design with various storage options.",https://www.ikea.com/de/en/images/products/vihals-wardrobe-combination-white-mirror-glass__1048414_pe843722_s5.jpg?f=xxs,Review: 5 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-forsand-aheim-wardrobe-combination-white-mirror-glass-white-s39606833/,PAX / FORSAND/ÅHEIM,"Wardrobe combination , white mirror glass/white , 95x60x236 cm",489.00€,https://www.ikea.com/de/en/images/products/pax-forsand-aheim-wardrobe-combination-white-mirror-glass-white__1442775_pe986934_s5.jpg?f=xxs,"PAX / FORSAND/ÅHEIM Wardrobe combination, white mirror glass/white, 95x60x236 cm",https://www.ikea.com/de/en/images/products/pax-forsand-aheim-wardrobe-combination-white-mirror-glass-white__1493041_pe1004610_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/platsa-wardrobe-with-1-door-and-6-drawers-white-kalbaden-lively-pine-effect-fonnes-white-s89501428/,PLATSA,"Wardrobe with 1 door and 6 drawers , white Kalbåden/lively pine effect FONNES white , 120x57x181 cm",319.50€,https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-1-door-and-6-drawers-white-kalbaden-lively-pine-effect-fonnes-white__1173911_pe894350_s5.jpg?f=xxs,White PLATSA storage with wooden drawers and open shelves.,https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-1-door-and-6-drawers-white-kalbaden-lively-pine-effect-fonnes-white__1177451_pe895304_s5.jpg?f=xxs,Review: 2.8 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-storklinta-wardrobe-combination-grey-beige-dark-brown-stained-oak-effect-s79562785/,PAX / STORKLINTA,"Wardrobe combination , grey-beige/dark brown stained oak effect , 200x66x201 cm",585.00€,https://www.ikea.com/de/en/images/products/pax-storklinta-wardrobe-combination-grey-beige-dark-brown-stained-oak-effect__1365058_pe956163_s5.jpg?f=xxs,"Brown PAX wardrobe with mesh baskets, drawers, and soft-close doors.",https://www.ikea.com/de/en/images/products/pax-storklinta-wardrobe-combination-grey-beige-dark-brown-stained-oak-effect__1371532_pe959164_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/pax-forsand-wardrobe-combination-dark-grey-grey-beige-dark-grey-s09554393/,PAX / FORSAND,"Wardrobe combination , dark grey grey-beige/dark grey , 250x60x201 cm",615.00€,https://www.ikea.com/de/en/images/products/pax-forsand-wardrobe-combination-dark-grey-grey-beige-dark-grey__1285852_pe933419_s5.jpg?f=xxs,"A grey PAX wardrobe with open doors, revealing adjustable shelves and drawers.",https://www.ikea.com/de/en/images/products/pax-forsand-wardrobe-combination-dark-grey-grey-beige-dark-grey__1509874_pe1009880_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/boaxel-wardrobe-combination-white-s19332373/,BOAXEL,"Wardrobe combination , white , 125x40x201 cm",215.00€,https://www.ikea.com/de/en/images/products/boaxel-wardrobe-combination-white__0933377_pe791949_s5.jpg?f=xxs,"BOAXEL white wall storage system, shelves, and drawers for closet organisation.",https://www.ikea.com/de/en/images/products/boaxel-wardrobe-combination-white__0908588_pe783485_s5.jpg?f=xxs,Review: 3.5 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/omar-shelving-unit-with-clothes-rail-with-1-shelf-galvanised-s99487691/,OMAR,"Shelving unit with clothes rail , with 1 shelf/galvanised , 186x50x201 cm",139.98€,https://www.ikea.com/de/en/images/products/omar-shelving-unit-with-clothes-rail-with-1-shelf-galvanised__1114459_pe871768_s5.jpg?f=xxs,"The OMAR silver metal storage rack with shelves and a clothes rail. Its a sleek, adjustable design perfect for kitchen, bathroom, or hallway use.",https://www.ikea.com/de/en/images/products/omar-shelving-unit-with-clothes-rail-with-1-shelf-galvanised__1118584_pe873186_s5.jpg?f=xxs,Review: 4.6 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-storklinta-wardrobe-combination-grey-beige-oak-effect-s29562641/,PAX / STORKLINTA,"Wardrobe combination , grey-beige/oak effect , 150x60x236 cm",440.00€,https://www.ikea.com/de/en/images/products/pax-storklinta-wardrobe-combination-grey-beige-oak-effect__1364933_pe956134_s5.jpg?f=xxs,"PAX wardrobe: light wood, tall, rectangular, two doors open, middle shelves visible.",https://www.ikea.com/de/en/images/products/pax-storklinta-wardrobe-combination-grey-beige-oak-effect__1371492_pe959132_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/pax-wardrobe-combination-s09503134/,PAX,Wardrobe combination,750.00€,https://www.ikea.com/de/en/images/products/pax-wardrobe-combination__1197452_pe903540_s5.jpg?f=xxs,"White ikea PAX wardrobe with drawers and shelves, modern minimalist design.",https://www.ikea.com/de/en/images/products/pax-wardrobe-combination__1103735_pe867369_s5.jpg?f=xxs,Review: 4 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/platsa-wardrobe-with-2-doors-white-fonnes-white-s29424372/,PLATSA,"Wardrobe with 2 doors , white/Fonnes white , 120x57x191 cm",307.00€,https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-2-doors-white-fonnes-white__1017858_pe830972_s5.jpg?f=xxs,White PLATSA wardrobe with adjustable shelves and mesh drawers.,https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-2-doors-white-fonnes-white__1026117_pe834352_s5.jpg?f=xxs,Review: 3 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-tonstad-wardrobe-combination-dark-grey-brown-stained-oak-veneer-glass-s59566708/,PAX / TONSTAD,"Wardrobe combination , dark grey brown/stained oak veneer glass , 300x60x236 cm",1640.00€,https://www.ikea.com/de/en/images/products/pax-tonstad-wardrobe-combination-dark-grey-brown-stained-oak-veneer-glass__1387977_pe964436_s5.jpg?f=xxs,"Modern PAX wardrobe: 4-door gray with glass panels, wooden trim, adjustable shelves, and drawers.",,
https://www.ikea.com/de/en/p/pax-tyssedal-wardrobe-combination-grey-beige-grey-beige-s99603191/,PAX / TYSSEDAL,"Wardrobe combination , grey-beige/grey-beige , 150x58x236 cm",675.00€,https://www.ikea.com/de/en/images/products/pax-tyssedal-wardrobe-combination-grey-beige-grey-beige__1458659_pe993120_s5.jpg?f=xxs,"PAX / TYSSEDAL Wardrobe combination, grey-beige/grey-beige, 150x58x236 cm",https://www.ikea.com/de/en/images/products/pax-tyssedal-wardrobe-combination-grey-beige-grey-beige__1468620_pe996197_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/platsa-wardrobe-with-2-doors-white-fonnes-white-s79437287/,PLATSA,"Wardrobe with 2 doors , white/Fonnes white , 90-107x57x181 cm",181.50€,https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-2-doors-white-fonnes-white__1029394_pe835812_s5.jpg?f=xxs,"White PLATSA wardrobe, open doors, narrow frame, shelf, hanging rail.",https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-2-doors-white-fonnes-white__1029360_pe835788_s5.jpg?f=xxs,Review: 5 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/elvarli-wardrobe-combination-white-s99157902/,ELVARLI,"Wardrobe combination , white , 92x51x222-350 cm",350.00€,https://www.ikea.com/de/en/images/products/elvarli-wardrobe-combination-white__0442433_pe593801_s5.jpg?f=xxs,"ELVARLI: white, adjustable storage system with 4 shelves",https://www.ikea.com/de/en/images/products/elvarli-wardrobe-combination-white__0768433_pe754436_s5.jpg?f=xxs,Review: 3.9 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-forsand-wardrobe-white-white-s09503172/,PAX / FORSAND,"Wardrobe , white/white , 150x60x236 cm",385.00€,https://www.ikea.com/de/en/images/products/pax-forsand-wardrobe-white-white__1197832_pe903773_s5.jpg?f=xxs,"White ikea PAX wardrobe with open doors, featuring shelves and rails.",https://www.ikea.com/de/en/images/products/pax-forsand-wardrobe-white-white__1160818_pe889117_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/jonaxel-open-storage-combination-white-s69297287/,JONAXEL,"Open storage combination , white , 182x51x160 cm",107.00€,https://www.ikea.com/de/en/images/products/jonaxel-open-storage-combination-white__0703673_pe732288_s5.jpg?f=xxs,"White JONAXEL metal bookshelf, 4-tier tall, 4-tier wide, modern minimalist design.",https://www.ikea.com/de/en/images/products/jonaxel-open-storage-combination-white__0703672_pe732287_s5.jpg?f=xxs,Review: 3.9 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-bergsbo-wardrobe-white-white-stained-oak-effect-s89502545/,PAX / BERGSBO,"Wardrobe , white/white stained oak effect , 200x60x201 cm",430.00€,https://www.ikea.com/de/en/images/products/pax-bergsbo-wardrobe-white-white-stained-oak-effect__1197456_pe903543_s5.jpg?f=xxs,"White & light wood ikea PAX wardrobe with 2 hanging, 1 shelf sections, panel doors.",https://www.ikea.com/de/en/images/products/pax-bergsbo-wardrobe-white-white-stained-oak-effect__1103864_pe867412_s5.jpg?f=xxs,Review: 4 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-tonstad-wardrobe-combination-dark-grey-brown-stained-oak-veneer-glass-s59549931/,PAX / TONSTAD,"Wardrobe combination , dark grey brown/stained oak veneer glass , 300x60x201 cm",1225.00€,https://www.ikea.com/de/en/images/products/pax-tonstad-wardrobe-combination-dark-grey-brown-stained-oak-veneer-glass__1363628_pe955569_s5.jpg?f=xxs,"Ikea PAX wardrobe, dark brown, wood, rectangular, fully opened.",https://www.ikea.com/de/en/images/products/pax-tonstad-wardrobe-combination-dark-grey-brown-stained-oak-veneer-glass__1322059_pe941943_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/pax-mehamn-wardrobe-combination-white-double-sided-white-white-stained-oak-effect-s19568224/,PAX / MEHAMN,"Wardrobe combination , white double sided/white white stained oak effect , 200x43x201 cm",605.00€,https://www.ikea.com/de/en/images/products/pax-mehamn-wardrobe-combination-white-double-sided-white-white-stained-oak-effect__1149559_pe884094_s5.jpg?f=xxs,A white PAX wardrobe with light wood panels and sliding doors. It shelves and hanging space for clothes.,https://www.ikea.com/de/en/images/products/pax-mehamn-wardrobe-combination-white-double-sided-white-white-stained-oak-effect__1183099_pe897425_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/platsa-wardrobe-with-2-doors-white-straumen-mirror-glass-fonnes-white-s19430811/,PLATSA,"Wardrobe with 2 doors , white STRAUMEN mirror glass/FONNES white , 60x57x251 cm",270.00€,https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-2-doors-white-straumen-mirror-glass-fonnes-white__1029393_pe835804_s5.jpg?f=xxs,White PLATSA storage cabinet with shelves and wire basket.,https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-2-doors-white-straumen-mirror-glass-fonnes-white__1029359_pe835764_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/pax-storklinta-wardrobe-combination-dark-grey-dark-brown-stained-oak-effect-s49562918/,PAX / STORKLINTA,"Wardrobe combination , dark grey/dark brown stained oak effect , 250x60x236 cm",910.00€,https://www.ikea.com/de/en/images/products/pax-storklinta-wardrobe-combination-dark-grey-dark-brown-stained-oak-effect__1365129_pe956186_s5.jpg?f=xxs,"An a brown wooden PAX wardrobe, open showing shelves and drawers, modern design, large storage solution.",https://www.ikea.com/de/en/images/products/pax-storklinta-wardrobe-combination-dark-grey-dark-brown-stained-oak-effect__1371511_pe959148_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/platsa-wardrobe-w-6-doors-white-fonnes-white-s49387991/,PLATSA,"Wardrobe w 6 doors , white/Fonnes white , 120x42x191 cm",310.00€,https://www.ikea.com/de/en/images/products/platsa-wardrobe-w-6-doors-white-fonnes-white__0908347_pe783237_s5.jpg?f=xxs,"PLATSA wardrobe with open doors, empty shelves, adjustable storage.",https://www.ikea.com/de/en/images/products/platsa-wardrobe-w-6-doors-white-fonnes-white__0908348_pe783242_s5.jpg?f=xxs,Review: 4.2 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/platsa-wardrobe-with-2-doors-white-kalbaden-lively-pine-effect-s39523003/,PLATSA,"Wardrobe with 2 doors , white/Kalbåden lively pine effect , 80x57x191 cm",194.00€,https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-2-doors-white-kalbaden-lively-pine-effect__1219135_pe913302_s5.jpg?f=xxs,"An open, light-colored wooden cabinet named PLATSA with adjustable shelves and a hanging rod.",https://www.ikea.com/de/en/images/products/platsa-wardrobe-with-2-doors-white-kalbaden-lively-pine-effect__1219148_pe913309_s5.jpg?f=xxs,Review: 4 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/nordkisa-open-wardrobe-with-sliding-door-bamboo-30439476/,NORDKISA,"Open wardrobe with sliding door , bamboo , 120x123 cm",249.00€,https://www.ikea.com/de/en/images/products/nordkisa-open-wardrobe-with-sliding-door-bamboo__0756080_pe748763_s5.jpg?f=xxs,"The NORDKISA wardrobe in light brown bamboo, featuring open shelving and a classic scandinavian design.",https://www.ikea.com/de/en/images/products/nordkisa-open-wardrobe-with-sliding-door-bamboo__0756079_pe748762_s5.jpg?f=xxs,Review: 4.6 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-storklinta-wardrobe-combination-white-oak-effect-s49562616/,PAX / STORKLINTA,"Wardrobe combination , white/oak effect , 100x38x236 cm",285.00€,https://www.ikea.com/de/en/images/products/pax-storklinta-wardrobe-combination-white-oak-effect__1365152_pe956202_s5.jpg?f=xxs,An open wood and white PAX wardrobe with shelves and rail.,https://www.ikea.com/de/en/images/products/pax-storklinta-wardrobe-combination-white-oak-effect__1371480_pe959131_s5.jpg?f=xxs,Review: 1 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-wardrobe-combination-white-s39503137/,PAX,"Wardrobe combination , white , 250x58x236 cm",730.00€,https://www.ikea.com/de/en/images/products/pax-wardrobe-combination-white__1197059_pe903371_s5.jpg?f=xxs,"White PAX wardrobe, modern design with shelves, drawers, and metal mesh baskets for storage.",https://www.ikea.com/de/en/images/products/pax-wardrobe-combination-white__0937319_pe793637_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/smastad-platsa-wardrobe-white-with-frame-with-2-chest-of-drawers-s89485032/,SMÅSTAD / PLATSA,"Wardrobe , white with frame/with 2 chest of drawers , 180x57x133 cm",461.00€,https://www.ikea.com/de/en/images/products/smastad-platsa-wardrobe-white-with-frame-with-2-chest-of-drawers__1102547_pe867023_s5.jpg?f=xxs,SMÅSTAD wardrobe & chest for kids room,https://www.ikea.com/de/en/images/products/smastad-platsa-wardrobe-white-with-frame-with-2-chest-of-drawers__1120510_pe873883_s5.jpg?f=xxs,Review: 2 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/platsa-wardrobe-combination-white-fonnes-white-s49586702/,PLATSA,"Wardrobe combination , white/FONNES white , 280x57x281 cm",1312.00€,https://www.ikea.com/de/en/images/products/platsa-wardrobe-combination-white-fonnes-white__1394371_pe966528_s5.jpg?f=xxs,White PLATSA storage unit with multiple shelves in a modern design.,https://www.ikea.com/de/en/images/products/platsa-wardrobe-combination-white-fonnes-white__1394370_pe966529_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/pax-grimo-wardrobe-combination-grey-beige-grey-green-s99579978/,PAX / GRIMO,"Wardrobe combination , grey-beige/grey-green , 200x60x201 cm",879.00€,https://www.ikea.com/de/en/images/products/pax-grimo-wardrobe-combination-grey-beige-grey-green__1424483_pe979289_s5.jpg?f=xxs,"A green PAX wardrobe with open doors showcasing shelves, drawers, and hanging space.",https://www.ikea.com/de/en/images/products/pax-grimo-wardrobe-combination-grey-beige-grey-green__1439210_pe985178_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/vihals-wardrobe-combination-white-mirror-glass-s59442195/,VIHALS,"Wardrobe combination , white/mirror glass , 200x57x200 cm",348.00€,https://www.ikea.com/de/en/images/products/vihals-wardrobe-combination-white-mirror-glass__1070906_pe854807_s5.jpg?f=xxs,A white VIHALS wardrobe with two mirrored doors and an open shelving unit.,https://www.ikea.com/de/en/images/products/vihals-wardrobe-combination-white-mirror-glass__1048415_pe843721_s5.jpg?f=xxs,Review: 5 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-bergsbo-wardrobe-combination-white-frosted-glass-white-s59568203/,PAX / BERGSBO,"Wardrobe combination , white/frosted glass/white , 150x60x201 cm",400.00€,https://www.ikea.com/de/en/images/products/pax-bergsbo-wardrobe-combination-white-frosted-glass-white__1080344_pe857978_s5.jpg?f=xxs,"White PAX wardrobe, open doors revealing shelves. Modern, minimalist design.",https://www.ikea.com/de/en/images/products/pax-bergsbo-wardrobe-combination-white-frosted-glass-white__1103925_pe867425_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/smastad-wardrobe-white-pale-pink-s89549072/,SMÅSTAD,"Wardrobe , white/pale pink , 60x42x181 cm",178.00€,https://www.ikea.com/de/en/images/products/smastad-wardrobe-white-pale-pink__1242820_pe920410_s5.jpg?f=xxs,"Pink kids wardrobe, SMÅSTAD. Tall, narrow design with adjustable shelves and soft-close doors.",https://www.ikea.com/de/en/images/products/smastad-wardrobe-white-pale-pink__1265439_pe927666_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/pax-grimo-wardrobe-white-white-s09502648/,PAX / GRIMO,"Wardrobe , white/white , 150x66x201 cm",464.00€,https://www.ikea.com/de/en/images/products/pax-grimo-wardrobe-white-white__1190123_pe900108_s5.jpg?f=xxs,"White PAX wardrobe, open doors revealing grey shelves and mesh baskets.",https://www.ikea.com/de/en/images/products/pax-grimo-wardrobe-white-white__1183060_pe897407_s5.jpg?f=xxs,Review: 1 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/pax-wardrobe-white-s79502560/,PAX,"Wardrobe , white , 150x58x236 cm",460.00€,https://www.ikea.com/de/en/images/products/pax-wardrobe-white__1196856_pe903255_s5.jpg?f=xxs,A white ikea PAX wardrobe with drawers and shelves.,https://www.ikea.com/de/en/images/products/pax-wardrobe-white__0563709_pe663959_s5.jpg?f=xxs,
https://www.ikea.com/de/en/p/smastad-platsa-wardrobe-white-grey-s99552785/,SMÅSTAD / PLATSA,"Wardrobe , white/grey , 60x57x181 cm",191.00€,https://www.ikea.com/de/en/images/products/smastad-platsa-wardrobe-white-grey__1246054_pe921930_s5.jpg?f=xxs,A white SMÅSTAD wardrobe with one open door revealing shelves and a hanging rod inside.,https://www.ikea.com/de/en/images/products/smastad-platsa-wardrobe-white-grey__1265441_pe927663_s5.jpg?f=xxs,Review: 4.5 out of 5 stars. Total reviews:
https://www.ikea.com/de/en/p/idanaes-wardrobe-combination-white-s89388291/,IDANÄS,"Wardrobe combination , white , 180x59x211 cm",619.00€,https://www.ikea.com/de/en/images/products/idanaes-wardrobe-combination-white__0914434_pe784012_s5.jpg?f=xxs,"A white IDANÄS wardrobe set with folding doors, adjustable shelves, and a combination of closed and open storage.",https://www.ikea.com/de/en/images/products/idanaes-wardrobe-combination-white__0931803_pe791216_s5.jpg?f=xxs,Review: 4.5 out of 5 stars. Total reviews:
